,Location_type,WH_capacity_size,zone,WH_regional_zone,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,wh_owner_type,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,wh_est_year,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton
5510,0,1,1,3,2,1,2,5810,1,40,0,0,1,65,34.0,,13,0,3,1,26,15104
5511,0,0,2,4,2,1,3,4347,0,48,1,0,1,172,40.0,,14,0,2,6,25,16066
5512,0,1,1,1,1,0,5,3633,0,32,0,0,0,200,21.0,,29,0,1,4,1,38071
5513,0,1,2,1,6,2,3,6025,0,32,0,0,1,237,26.0,,26,0,3,2,32,30135
5514,0,2,3,0,4,1,4,4934,0,44,0,0,0,268,26.0,2009.0,22,0,0,4,31,29080
5515,0,1,1,3,7,0,4,6078,0,16,0,0,1,146,25.0,2007.0,23,0,0,5,26,28148
5516,0,0,3,4,4,1,4,4351,0,65,0,0,0,218,20.0,2021.0,6,0,2,1,14,8128
5517,0,0,3,5,3,0,3,7623,1,30,0,0,1,221,33.0,2000.0,34,0,0,4,23,44093
5518,0,0,3,4,4,3,4,3742,0,30,0,0,1,67,27.0,,4,0,0,2,24,5076
5519,0,2,1,5,3,0,4,4725,0,36,0,0,1,124,38.0,,6,1,1,3,9,8109
5520,0,0,2,4,8,0,2,5352,0,27,0,0,1,197,28.0,,11,1,1,6,25,14135
5521,0,0,1,5,8,0,3,4984,1,39,0,1,1,138,25.0,2021.0,0,0,5,0,6,6071
5522,0,2,3,5,8,2,3,3741,0,51,0,0,1,98,22.0,,19,1,1,6,15,25068
5523,0,0,1,5,4,1,3,6391,0,46,0,0,1,172,28.0,2017.0,5,0,0,6,29,7075
5524,0,0,1,4,2,0,3,5710,1,49,0,0,1,166,35.0,,14,0,0,5,14,20089
5525,0,1,1,2,5,0,4,4689,1,69,0,0,1,237,25.0,2012.0,9,0,0,6,27,11122
5526,0,2,1,5,7,2,2,5439,1,43,0,0,0,136,20.0,,5,0,2,2,9,6078
5527,0,0,1,4,7,0,4,7407,0,56,0,0,1,214,26.0,2018.0,12,1,2,2,25,16059
5528,0,0,2,4,3,0,2,4402,0,47,0,0,1,148,27.0,2007.0,14,1,2,6,10,16142
5529,1,1,3,3,7,2,3,5269,0,43,0,0,1,119,29.0,,12,1,1,4,11,16097
5530,1,0,1,5,4,0,2,3364,1,40,0,0,1,164,26.0,2001.0,34,1,1,3,28,48139
5531,0,2,2,5,1,0,2,4991,1,65,0,0,1,173,21.0,,16,0,2,6,15,20083
5532,0,0,2,4,8,0,4,4595,0,15,0,0,0,238,23.0,2001.0,23,1,0,4,10,30060
5533,1,0,3,4,0,0,3,4630,0,60,0,0,1,100,33.0,,7,0,4,3,10,9117
5534,0,2,1,5,7,2,2,6491,1,28,0,0,0,271,21.0,2021.0,0,0,5,0,13,7150
5535,0,0,3,4,2,0,2,6017,0,18,0,0,1,99,26.0,,29,0,4,4,14,40110
5536,0,1,2,2,6,0,2,4115,1,63,0,0,0,108,18.0,2014.0,20,0,0,5,27,28095
5537,0,1,3,3,8,0,4,4923,0,59,0,0,1,201,25.0,2016.0,17,0,2,4,11,21101
5538,0,1,3,3,8,0,2,3189,1,20,0,0,0,156,17.0,2010.0,23,0,2,5,11,29147
5539,0,0,2,4,7,0,2,4503,1,50,0,0,1,206,39.0,1997.0,30,0,3,4,10,37133
5540,1,2,2,0,8,0,3,4551,0,57,0,0,0,174,27.0,2016.0,16,0,4,5,21,22141
5541,0,0,3,4,5,0,1,4817,0,69,0,0,0,267,27.0,2020.0,9,1,4,2,10,12144
5542,0,0,3,5,2,1,4,4841,1,52,0,0,0,167,25.0,,9,0,0,4,23,12132
5543,0,0,1,5,0,0,3,4885,0,36,0,0,1,60,21.0,,20,0,4,4,28,25095
5544,0,2,1,5,7,0,2,5802,0,31,0,0,0,222,34.0,,25,0,3,3,13,29107
5545,0,0,1,4,2,0,2,5481,1,33,0,0,1,175,30.0,,21,0,1,6,24,29149
5546,0,0,3,5,1,0,4,4005,1,57,0,0,0,107,23.0,,7,0,2,3,6,8060
5547,0,1,3,3,2,1,3,5285,1,56,0,0,0,249,20.0,,19,0,1,6,11,24080
5548,0,2,2,0,7,3,4,5580,0,28,0,0,0,106,42.0,,21,0,3,4,31,24104
5549,0,2,3,0,0,2,4,4241,0,57,0,0,1,251,26.0,,8,0,0,3,3,10145
5550,0,2,1,0,7,0,4,5272,0,33,0,0,0,140,31.0,2016.0,16,1,2,4,3,21063
5551,0,1,1,3,5,3,2,4412,0,26,0,0,1,144,25.0,,4,0,3,2,26,4135
5552,0,1,3,3,5,0,2,2831,1,54,1,0,1,107,37.0,2009.0,20,0,3,2,26,23067
5553,0,2,1,0,2,0,3,5351,0,51,0,0,0,210,22.0,,4,1,4,3,3,5074
5554,0,1,3,3,4,0,4,5042,0,32,1,0,1,131,32.0,,14,0,4,2,26,18091
5555,0,1,3,2,6,1,5,4476,0,29,0,0,1,163,28.0,,15,0,4,4,19,19057
5556,0,2,3,0,5,4,3,4434,0,46,0,0,1,131,27.0,2006.0,25,0,0,4,30,32114
5557,0,0,2,4,0,0,1,3611,0,56,0,0,1,239,50.0,,18,0,4,2,10,24084
5558,0,0,1,5,6,0,1,4617,1,29,0,0,1,180,32.0,2012.0,11,0,2,4,6,13135
5559,0,2,3,5,7,0,4,4711,1,58,0,0,1,136,37.0,2015.0,17,0,3,3,15,21075
5560,0,1,1,3,5,0,2,5146,1,19,0,0,0,111,19.0,1998.0,34,1,0,3,26,46066
5561,0,1,1,1,1,0,3,4297,1,45,0,0,1,57,27.0,,5,0,4,3,22,6099
5562,0,0,2,4,8,1,2,5284,1,17,0,0,0,170,22.0,,18,1,1,6,10,24071
5563,0,1,3,3,5,3,4,3422,0,27,0,0,0,98,22.0,2018.0,12,1,1,4,26,17134
5564,0,0,1,4,4,0,3,4370,1,19,0,0,0,140,25.0,1998.0,26,0,2,5,24,30085
5565,0,1,3,2,3,3,4,5187,1,47,0,0,0,150,20.0,2010.0,19,0,3,2,19,21132
5566,0,0,2,4,0,0,2,5021,0,31,1,0,1,193,32.0,,32,0,0,2,10,42127
5567,0,0,1,5,3,0,4,5263,1,16,0,0,0,184,28.0,2012.0,10,0,2,3,29,12139
5568,0,0,0,4,4,1,3,2922,1,31,0,0,0,89,22.0,2012.0,22,0,4,3,14,29071
5569,0,2,1,5,1,1,2,3336,1,67,0,0,0,166,26.0,,0,0,5,0,9,3080
5570,0,0,2,4,7,0,2,5565,0,31,0,0,0,84,21.0,1999.0,39,0,0,4,14,53057
5571,0,1,3,1,6,0,4,4726,1,34,1,0,1,147,34.0,,25,0,2,3,12,29055
5572,0,0,1,5,0,0,2,4957,0,47,0,0,1,139,34.0,,10,0,2,5,6,12070
5573,0,1,3,3,3,1,4,4590,1,64,0,0,0,177,23.0,2013.0,12,0,0,6,26,17108
5574,0,1,2,3,2,0,2,3469,1,50,1,1,1,106,27.0,,17,0,0,1,26,24116
5575,0,1,3,3,3,5,2,5912,0,57,0,0,1,247,31.0,,15,0,0,2,11,19125
5576,0,1,1,2,4,3,3,6420,0,30,0,0,1,165,33.0,2005.0,24,0,3,4,27,27089
5577,0,1,2,1,3,0,2,4665,0,37,0,0,0,210,31.0,2000.0,23,0,0,6,32,29123
5578,0,1,2,2,3,0,2,5602,0,43,0,1,1,189,29.0,2001.0,34,0,3,4,19,42102
5579,0,2,3,5,1,0,2,3294,0,43,0,0,0,168,36.0,,38,0,2,5,9,48078
5580,0,1,1,3,0,0,3,6781,0,44,0,1,1,71,28.0,,0,0,5,0,26,3147
5581,0,1,2,1,0,0,2,4483,0,20,0,0,1,213,32.0,,22,0,2,6,32,26112
5582,0,0,2,4,3,0,3,3310,0,67,0,0,1,257,27.0,2021.0,6,0,3,1,25,7059
5583,0,0,3,5,4,0,8,3366,0,59,0,0,1,92,36.0,2011.0,19,1,1,2,6,25100
5584,0,1,1,2,7,0,4,4489,1,45,0,1,1,140,25.0,2017.0,16,0,0,5,27,22124
5585,0,1,2,3,6,1,2,4738,0,36,0,0,1,120,25.0,2004.0,24,0,0,2,26,30148
5586,0,1,3,2,5,0,3,3654,1,64,0,0,1,84,29.0,2008.0,23,1,1,3,19,32135
5587,1,1,1,1,2,0,3,4434,1,41,0,0,0,228,25.0,,11,0,0,2,1,15082
5588,0,1,3,1,8,3,4,5576,1,60,0,0,0,230,24.0,,11,0,3,4,12,13067
5589,0,2,2,5,5,1,2,6576,1,68,0,0,1,103,26.0,2003.0,24,0,4,3,9,32140
5590,0,1,2,1,4,0,2,4967,1,21,0,1,1,89,30.0,2002.0,24,0,0,2,32,30123
5591,0,0,1,5,6,1,2,4802,1,58,0,0,1,151,34.0,,9,1,4,2,6,11075
5592,0,2,1,0,4,0,3,8427,1,50,0,0,0,265,32.0,1998.0,22,1,2,3,3,26140
5593,0,1,3,3,6,2,3,5593,0,62,0,0,1,154,,2005.0,29,0,4,4,26,37067
5594,0,1,0,3,8,1,5,5260,1,45,0,0,0,137,27.0,2007.0,22,1,0,2,26,29104
5595,0,0,1,4,3,4,4,4733,1,39,0,0,0,142,19.0,2000.0,24,1,4,3,14,31129
5596,0,2,3,5,4,0,3,5791,0,17,0,0,0,240,32.0,1999.0,28,1,1,3,8,39063
5597,0,2,1,0,5,1,4,5901,1,30,0,0,1,258,29.0,2014.0,8,0,3,4,31,10065
5598,0,2,3,0,1,0,4,4981,1,63,0,0,1,110,35.0,,24,0,4,2,30,32097
5599,0,2,1,0,5,2,4,6103,1,25,0,0,1,107,35.0,,19,0,3,2,30,22121
5600,0,2,3,0,3,3,3,5009,0,15,0,0,1,86,21.0,2017.0,5,0,0,1,3,7138
5601,1,1,3,1,2,1,4,8727,0,27,1,0,1,119,40.0,,5,0,4,3,12,7140
5602,0,1,1,3,3,1,2,3187,0,48,0,0,0,91,22.0,,13,1,0,5,26,17083
5603,0,2,2,0,1,0,2,7345,1,54,0,0,0,165,18.0,,15,0,0,5,21,18099
5604,1,0,1,5,4,0,2,4943,1,68,0,0,0,224,15.0,2001.0,24,0,4,5,28,30143
5605,0,0,1,5,3,1,2,6222,0,23,0,0,0,69,18.0,2017.0,9,0,3,5,6,11076
5606,0,0,1,5,0,0,2,4288,0,46,0,0,1,159,34.0,,26,0,3,4,6,30083
5607,0,0,2,4,1,0,4,3599,0,21,0,0,1,154,,,4,0,4,3,10,6090
5608,0,0,1,5,5,0,2,5601,0,52,1,0,1,121,23.0,2013.0,9,0,0,1,28,12060
5609,0,1,3,1,3,1,4,4117,1,19,0,0,1,233,39.0,2016.0,17,0,3,4,18,20150
5610,0,2,2,0,1,1,2,5259,0,26,0,0,1,55,22.0,,28,0,4,4,31,36140
5611,0,1,2,2,1,0,4,4262,1,67,0,0,0,157,35.0,,28,0,1,5,19,37068
5612,0,2,1,5,3,1,3,5159,0,31,0,0,0,158,34.0,2016.0,12,1,4,4,8,17141
5613,0,0,3,5,3,0,6,4362,0,28,0,0,0,195,32.0,,17,0,2,6,6,19067
5614,0,0,3,4,3,0,3,4169,0,27,0,0,1,133,33.0,2004.0,24,1,1,2,10,34143
5615,0,2,3,5,6,0,2,4751,1,42,0,0,1,94,21.0,2003.0,22,0,2,2,9,25119
5616,0,1,3,3,7,0,2,6334,1,38,0,0,0,100,37.0,2010.0,20,1,1,6,11,26103
5617,0,0,1,4,1,0,5,4088,0,59,0,0,1,261,23.0,,12,0,0,2,24,16096
5618,0,1,3,2,5,1,4,4199,1,51,0,0,0,73,25.0,1998.0,15,0,3,5,19,18062
5619,0,0,3,4,3,0,3,5229,0,39,0,0,0,144,25.0,2002.0,23,1,1,4,25,32147
5620,0,0,2,5,6,0,2,5168,1,15,0,0,0,132,19.0,2006.0,24,0,4,6,29,33149
5621,0,1,3,3,1,0,2,6070,0,53,0,0,0,251,26.0,,33,0,4,5,11,44131
5622,0,1,2,2,6,1,2,5736,0,35,0,1,1,71,24.0,,22,1,2,3,19,27113
5623,0,1,2,3,5,0,2,3376,1,40,0,0,0,176,18.0,2016.0,10,0,0,5,26,14147
5624,0,0,1,5,5,0,3,5236,0,54,0,0,1,101,21.0,2004.0,36,1,1,2,29,51139
5625,0,0,1,4,7,0,3,6991,0,60,0,0,1,256,29.0,2006.0,24,0,4,2,14,32118
5626,0,1,1,3,5,1,4,5027,0,68,1,0,1,127,23.0,2011.0,18,0,4,5,26,22121
5627,1,1,3,3,8,1,4,4208,0,50,1,1,1,184,27.0,,25,0,4,3,26,31130
5628,0,0,3,4,8,0,3,4215,0,22,0,0,1,257,28.0,2007.0,24,1,1,6,14,31133
5629,1,2,2,5,7,1,2,5998,1,40,0,0,0,74,20.0,,26,0,0,6,2,33146
5630,0,2,3,5,8,0,3,4360,1,41,0,0,1,169,32.0,1998.0,35,1,1,2,15,49088
5631,1,0,2,4,0,0,2,3568,0,31,0,0,1,167,39.0,,24,0,2,2,25,28140
5632,0,2,3,5,0,3,4,4542,1,31,0,0,1,165,25.0,,15,0,0,4,15,19092
5633,0,2,2,5,4,1,2,7605,1,27,0,0,1,243,30.0,,15,0,3,5,15,18084
5634,0,2,1,5,5,0,2,5837,0,23,0,0,0,145,24.0,2007.0,17,0,3,3,13,21121
5635,0,2,1,0,7,0,3,5056,1,44,1,0,1,236,22.0,2020.0,6,1,4,2,3,8099
5636,0,0,3,5,5,0,4,4385,1,25,0,0,1,64,,,24,1,1,3,23,31136
5637,0,0,3,5,8,0,2,4873,1,58,0,0,1,268,35.0,2005.0,32,0,2,4,6,40121
5638,0,1,1,3,5,0,4,4793,1,28,0,0,0,262,29.0,2018.0,8,0,4,5,26,11133
5639,0,1,1,2,1,0,2,6378,1,31,0,0,0,221,16.0,,18,0,4,2,27,24150
5640,0,0,3,5,8,1,4,6470,1,62,0,0,0,160,23.0,,4,0,3,3,23,4058
5641,1,1,1,2,8,0,4,5420,0,42,0,1,0,235,23.0,2018.0,8,0,4,3,27,10079
5642,0,1,3,3,3,2,3,4707,0,24,0,0,0,81,32.0,,8,1,1,1,11,11149
5643,0,0,3,4,2,0,2,4887,1,63,0,0,0,120,18.0,,26,0,3,6,14,30143
5644,1,0,1,5,3,0,3,5527,0,57,0,0,1,87,25.0,2011.0,16,0,0,3,28,21151
5645,0,0,3,5,0,0,3,4503,0,37,0,0,0,77,22.0,,19,0,3,2,23,24145
5646,0,0,1,5,5,0,2,7145,0,41,0,0,1,154,33.0,2010.0,15,1,4,2,6,21146
5647,0,1,3,2,2,0,4,4665,0,42,0,0,1,271,33.0,,29,0,2,6,19,35135
5648,0,1,3,3,8,0,3,4712,1,51,0,0,1,59,28.0,,5,1,0,5,26,7062
5649,0,2,1,0,4,0,3,6341,1,51,0,0,1,183,35.0,2016.0,8,0,4,2,31,10135
5650,0,1,2,1,8,0,4,9175,1,59,0,0,0,158,,2008.0,18,0,2,5,32,21070
5651,0,0,1,5,0,0,2,4411,0,42,1,0,1,116,37.0,,10,0,2,2,28,13097
5652,0,1,2,3,3,0,2,4053,1,69,0,0,0,249,37.0,2019.0,9,0,4,5,26,11149
5653,0,0,3,4,0,3,4,5386,0,18,0,0,1,253,34.0,,0,0,5,0,14,3070
5654,0,2,2,5,0,1,3,3840,0,42,0,0,1,62,31.0,,31,0,1,3,15,40082
5655,0,1,2,1,3,0,2,5454,0,41,0,0,1,159,53.0,2015.0,19,0,2,3,32,24072
5656,0,0,1,5,8,2,2,5344,0,44,0,0,1,58,,2007.0,25,0,0,6,6,31096
5657,0,0,1,4,1,0,2,6284,1,60,0,0,1,154,32.0,,31,0,4,6,24,41141
5658,1,1,1,1,1,0,6,4057,1,33,0,0,0,232,18.0,,33,1,2,6,12,43139
5659,0,0,2,4,7,3,2,4445,1,70,0,0,0,220,,,15,0,0,3,10,19093
5660,0,1,1,1,3,0,4,6447,0,39,1,0,1,238,28.0,1998.0,30,0,0,3,1,39080
5661,0,1,2,1,4,0,2,9764,0,44,0,0,1,181,29.0,2020.0,8,0,2,2,1,10083
5662,0,1,1,3,1,1,3,4604,0,24,1,0,1,263,24.0,,19,0,2,3,26,22128
5663,0,2,3,0,6,1,2,4372,0,70,0,0,1,176,31.0,,14,0,3,6,31,17063
5664,0,2,2,0,8,0,4,3475,0,19,0,0,1,60,32.0,2000.0,30,0,0,4,21,41078
5665,0,0,2,4,5,0,2,5829,0,61,0,0,1,105,26.0,2014.0,10,0,4,4,10,13144
5666,0,1,1,2,0,0,3,4509,0,35,1,0,1,195,34.0,,15,0,1,1,27,21070
5667,0,0,2,4,0,2,2,3809,0,40,0,0,1,253,36.0,,13,0,0,4,14,17096
5668,0,1,1,2,7,3,3,3278,1,55,0,0,0,73,15.0,,11,1,0,6,27,14094
5669,0,0,2,4,8,0,2,5466,1,22,1,0,1,153,41.0,2000.0,15,1,3,3,25,18100
5670,0,1,3,3,7,2,3,2295,1,18,0,0,0,141,29.0,2003.0,31,1,2,3,11,37055
5671,1,0,1,4,8,0,3,4648,1,44,0,0,1,250,26.0,1999.0,27,0,4,6,14,36145
5672,0,0,1,5,1,1,2,5891,0,40,0,0,1,248,42.0,,13,0,0,6,28,18082
5673,1,1,2,2,8,4,4,3978,1,26,0,0,0,192,20.0,,20,0,3,2,19,23057
5674,0,0,3,5,1,0,4,4374,0,20,0,0,0,224,21.0,,25,0,1,4,23,31103
5675,0,0,3,4,7,0,3,4440,1,68,0,0,0,56,19.0,1998.0,25,0,0,6,10,31057
5676,0,1,3,3,5,0,6,4792,1,49,0,0,1,227,40.0,2012.0,20,1,0,5,26,27099
5677,0,1,1,1,1,0,3,4035,0,50,0,0,1,237,28.0,,6,0,2,6,12,7085
5678,1,1,2,1,5,0,2,5395,1,28,0,0,1,180,30.0,2011.0,16,0,4,6,12,21074
5679,0,0,3,5,6,3,1,5038,1,67,0,0,0,105,17.0,,5,0,3,2,23,6143
5680,0,0,2,4,1,0,2,6116,0,18,0,0,0,135,27.0,,0,0,5,0,14,4074
5681,0,1,1,3,4,2,4,4278,1,24,0,0,1,269,17.0,2012.0,20,0,2,6,26,23079
5682,0,0,1,5,1,0,2,4070,1,44,0,0,1,208,31.0,,30,0,2,2,6,36129
5683,0,2,1,0,8,0,3,7464,1,53,0,0,1,102,21.0,1999.0,36,0,2,2,31,45055
5684,0,1,1,1,8,2,4,4811,1,66,0,0,0,268,20.0,,16,1,3,3,12,19070
5685,0,1,2,1,4,0,2,6018,0,35,0,0,1,216,22.0,1997.0,26,1,2,3,32,32114
5686,0,1,3,3,1,2,2,3260,0,59,0,0,1,210,22.0,,6,0,0,6,26,8085
5687,0,1,1,2,8,2,2,5661,0,20,0,0,0,246,28.0,,5,1,4,3,19,7073
5688,0,0,2,5,7,0,2,5081,1,40,0,1,0,261,,2009.0,17,1,1,4,29,23101
5689,0,0,1,5,1,0,4,4333,1,42,0,0,1,243,29.0,,4,0,0,3,28,5055
5690,0,0,3,5,8,1,2,5957,0,45,0,0,1,153,26.0,,5,1,0,6,23,7096
5691,0,1,1,2,1,0,4,4554,1,69,0,0,1,87,45.0,,5,0,4,1,27,7083
5692,0,1,3,3,1,0,2,5848,0,55,0,0,1,243,32.0,,22,0,2,3,11,26140
5693,0,0,3,4,8,0,3,5028,0,46,0,0,0,221,30.0,,6,0,0,6,10,7103
5694,0,2,2,5,5,0,2,4454,0,42,0,0,1,218,33.0,2006.0,19,0,4,2,2,25121
5695,0,0,1,4,7,0,2,3739,1,15,0,0,0,193,35.0,2006.0,24,1,0,6,14,31151
5696,1,1,2,1,4,0,7,7431,1,32,0,0,0,170,18.0,1997.0,23,0,2,5,32,28128
5697,0,0,1,5,8,0,4,4943,1,44,0,0,0,59,20.0,1999.0,32,0,0,5,29,42061
5698,0,2,2,0,0,0,2,3963,0,27,0,0,1,226,25.0,,25,0,2,6,21,29134
5699,0,0,1,5,7,1,4,4142,0,54,0,0,1,64,21.0,,6,1,1,1,28,9064
5700,0,0,3,4,1,3,3,8757,0,64,0,0,1,66,29.0,,20,1,4,3,5,26134
5701,1,0,1,5,3,3,3,5134,0,63,0,0,1,190,33.0,2013.0,20,0,4,4,28,26126
5702,0,0,3,4,7,0,4,3837,1,52,0,0,0,247,18.0,2012.0,20,0,4,5,25,28070
5703,0,1,1,1,7,0,4,4058,0,67,0,0,1,75,23.0,2008.0,23,1,4,3,1,32100
5704,0,2,1,5,5,0,3,4622,0,44,0,0,0,108,29.0,,6,0,2,3,9,7096
5705,0,1,1,1,5,1,3,4837,1,50,0,0,1,123,44.0,2007.0,19,0,2,3,1,23127
5706,0,1,3,3,4,0,2,4290,0,42,0,0,0,137,25.0,2014.0,16,1,1,4,11,23075
5707,0,1,1,3,7,0,2,5566,0,45,0,0,0,130,28.0,2007.0,24,1,0,5,26,31073
5708,0,1,1,1,1,0,3,5043,0,15,0,0,1,183,33.0,,0,0,5,0,22,3128
5709,0,1,2,1,6,0,2,6447,0,70,0,0,1,109,29.0,2008.0,24,1,1,3,22,34110
5710,0,0,1,5,3,0,2,7281,1,35,0,0,0,180,24.0,2013.0,18,0,3,2,28,23149
5711,0,1,3,2,5,1,4,4673,0,49,0,0,0,236,30.0,1998.0,34,0,2,5,19,41150
5712,0,0,3,5,6,0,2,4019,1,41,0,0,1,63,20.0,1999.0,23,1,0,6,6,32142
5713,0,1,1,1,1,0,2,8112,1,35,0,0,0,223,24.0,,10,0,2,3,12,12134
5714,0,0,1,4,8,0,4,3741,1,15,0,0,1,131,23.0,2021.0,5,0,3,1,14,6114
5715,0,0,1,4,4,2,4,3996,1,41,0,0,0,232,35.0,2021.0,4,0,4,3,25,5151
5716,0,1,3,3,7,4,3,4439,0,15,0,0,1,222,27.0,,15,0,0,4,11,18121
5717,0,1,1,2,3,0,4,4014,1,37,0,0,0,81,17.0,2011.0,20,0,0,2,19,25062
5718,1,0,1,4,3,0,2,5251,1,30,0,0,0,61,33.0,2002.0,29,0,2,4,17,37134
5719,0,2,2,0,5,2,3,3628,0,70,0,0,1,63,35.0,,20,0,4,4,21,26080
5720,0,0,0,4,7,0,4,4673,1,67,0,0,1,66,41.0,2000.0,28,0,0,2,14,38080
5721,0,2,2,0,5,0,4,6116,1,56,0,0,1,130,,1997.0,24,0,0,2,21,31109
5722,0,2,2,0,1,0,2,4863,0,63,0,0,1,172,23.0,,17,0,0,3,21,23137
5723,0,2,2,5,8,0,2,5034,0,51,0,0,1,201,31.0,1999.0,38,0,0,4,2,52107
5724,1,0,3,5,4,5,3,4319,0,56,0,0,1,139,27.0,,19,0,0,3,23,24145
5725,0,0,1,4,3,0,3,5133,0,19,0,0,1,164,24.0,2013.0,23,0,2,3,14,28079
5726,0,0,2,4,5,2,2,4721,1,33,0,0,0,268,41.0,2001.0,24,0,0,5,10,30104
5727,0,2,1,0,6,0,2,6251,0,35,0,1,1,190,28.0,2013.0,15,1,4,1,31,21077
5728,0,2,3,0,4,0,6,5074,0,46,0,0,1,125,25.0,2020.0,4,1,2,3,3,5062
5729,1,1,2,3,4,0,2,3799,0,41,0,0,0,206,23.0,2000.0,30,1,2,6,26,39132
5730,0,2,3,5,3,0,6,3241,0,43,0,0,0,72,21.0,2014.0,12,0,2,4,9,15108
5731,0,0,1,4,8,1,4,4488,1,68,0,0,1,72,29.0,,11,1,2,5,5,13133
5732,0,0,1,4,0,4,4,4433,1,43,0,0,0,116,28.0,,17,0,3,2,5,20070
5733,0,1,1,2,0,0,2,5169,0,41,0,0,1,147,46.0,,5,0,3,2,27,5095
5734,0,0,1,5,2,0,4,3652,0,24,0,0,1,178,31.0,,11,0,2,3,6,13119
5735,1,1,2,1,8,0,2,5138,1,51,0,0,0,251,24.0,2007.0,23,1,1,6,32,31068
5736,0,2,3,5,1,0,4,4612,1,43,0,0,1,176,53.0,,26,0,2,3,15,33107
5737,1,1,3,2,5,1,3,3754,0,46,0,0,0,164,41.0,2002.0,25,1,1,3,19,32096
5738,0,0,1,5,6,0,2,4749,0,15,0,0,1,156,36.0,2016.0,11,0,2,3,6,13056
5739,0,1,1,1,6,0,2,6334,1,39,0,0,1,103,29.0,2010.0,20,0,3,5,1,23117
5740,1,1,3,3,8,4,2,5544,1,65,0,0,0,151,22.0,,14,1,2,5,11,17131
5741,0,1,2,1,7,0,3,5510,0,20,0,0,0,239,22.0,2012.0,18,0,2,4,32,22070
5742,0,1,3,1,2,1,6,5203,1,50,0,0,1,148,32.0,,11,0,4,3,12,13059
5743,0,2,3,5,8,0,2,5787,0,49,1,0,1,94,30.0,2012.0,16,1,4,3,15,22151
5744,0,0,3,4,8,1,4,4932,1,40,0,0,1,186,50.0,2003.0,28,1,1,6,24,38128
5745,0,0,3,5,4,0,5,3793,0,70,0,0,1,71,17.0,2002.0,17,0,3,2,23,21121
5746,0,1,2,1,8,0,3,4744,0,53,0,0,0,266,24.0,2014.0,17,0,4,6,32,23113
5747,0,2,0,5,1,0,5,4882,1,61,0,0,1,163,31.0,,15,0,0,4,15,20136
5748,0,1,2,2,3,0,2,6426,0,34,0,0,1,64,23.0,2015.0,15,0,2,2,27,19109
5749,0,1,2,3,7,0,3,4147,0,70,0,0,0,241,39.0,2017.0,15,0,3,6,26,17119
5750,0,2,3,0,0,5,4,4042,1,50,0,0,1,234,38.0,,6,0,4,2,3,8126
5751,0,2,3,5,4,2,3,6517,1,70,0,0,1,149,32.0,,6,0,0,2,15,8148
5752,0,0,3,4,5,0,5,4264,1,52,0,0,0,252,20.0,2010.0,19,0,3,2,10,23129
5753,0,1,3,3,5,3,4,7139,1,60,0,0,1,173,31.0,,13,1,4,3,11,17095
5754,0,1,3,1,5,3,4,3754,0,36,0,0,1,255,32.0,,5,0,2,3,1,5099
5755,0,0,3,5,5,0,2,4833,0,26,0,0,1,157,31.0,2002.0,22,1,4,6,6,30122
5756,0,1,1,3,6,0,6,4392,0,17,0,0,1,256,26.0,2023.0,0,0,5,0,26,6107
5757,0,2,3,5,3,0,3,5620,1,60,0,0,1,121,,2016.0,20,0,3,5,15,25128
5758,0,1,2,1,0,0,2,4083,1,35,0,0,0,185,23.0,,21,0,1,5,32,29115
5759,0,0,3,5,1,0,3,7122,1,53,0,0,1,187,28.0,,5,0,2,3,23,6056
5760,0,0,1,5,5,0,2,5016,0,62,1,0,1,204,40.0,2006.0,18,0,4,4,28,22091
5761,0,0,3,5,5,3,4,3925,1,46,0,0,0,224,20.0,,19,1,1,5,6,24120
5762,0,0,1,4,1,1,2,6970,1,49,0,0,1,149,22.0,,27,1,1,5,24,35077
5763,0,2,2,0,3,1,2,4733,0,16,0,0,0,238,22.0,2021.0,4,1,4,3,21,6067
5764,1,2,3,0,7,0,5,6022,0,61,0,0,1,212,25.0,1997.0,30,1,1,4,30,40150
5765,0,1,2,1,8,0,2,4722,0,39,0,0,1,213,25.0,2006.0,30,0,0,4,12,40106
5766,0,0,1,5,5,1,2,5385,1,58,0,0,0,188,19.0,2005.0,26,0,4,2,23,34084
5767,0,1,3,3,0,0,6,4145,1,54,0,0,1,229,30.0,,24,0,0,4,26,30144
5768,0,0,1,4,6,0,3,4070,0,70,0,0,0,255,27.0,2023.0,0,0,5,0,5,7071
5769,0,1,2,1,2,0,2,5849,1,65,0,0,1,85,34.0,,20,1,0,5,32,26138
5770,0,1,2,3,4,0,2,4158,1,70,0,1,1,242,29.0,1997.0,28,1,3,6,11,34094
5771,0,2,2,5,5,3,3,5613,0,17,0,0,1,237,39.0,,26,0,3,3,9,30083
5772,0,0,1,5,3,0,3,4098,0,15,0,0,1,229,30.0,,26,1,1,3,28,34133
5773,0,0,1,5,8,1,4,5479,0,52,0,0,1,197,31.0,2001.0,30,0,4,2,23,39061
5774,0,1,1,1,7,2,4,6382,0,39,1,0,1,231,29.0,2020.0,7,0,4,3,1,9129
